aid,meanfreq,median,std,iqr,skew,melspectogram,mfcc,spaectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,pitch,Gender
rms_arctic_a0350,-1.5333866112197836e-12,39.805317376274616,468891.12869406963,135926.75225320057,0.05995061099824037,0.05891598388552665,-272.00198364257807,1448.6206852277555,1559.767368442819,21.975843966059337,2791.4208984375,103.896,male
rms_arctic_a0436,-7.456353257510288e-14,3.3902574426028877,395256.04938191635,220012.20145319583,-1.151004891384323,0.034143578261137016,-281.2220458984375,1823.32554712872,1530.2577502376926,20.196059220936135,3249.9521037094464,107.383,male
rms_arctic_a0422,9.862111080850946e-12,4.370489084161818,475887.68969127425,159345.34326442596,-0.10214491243600253,0.040987871587276466,-257.0494384765625,1616.0181693776547,1619.5707891787133,20.537952288405805,3068.323112936581,91.429,male
rms_arctic_b0287,-1.194480792968321e-12,14.97611828279878,352737.9564481478,86938.75402053629,-0.2957164513282449,0.013819721527397627,-299.68414306640625,1465.5162130738004,1541.3472057200806,22.798710474444665,2759.352241128179,98.16,male
rms_arctic_a0344,1.3747100783748655e-11,30.492898010183126,436404.48020778754,208749.6569245019,-0.08110337915365522,0.04258735850453377,-267.79498291015625,1975.9354497707,1619.6995711966863,19.622015760489518,3559.8097386853447,98.16,male
rms_arctic_a0378,2.353777031315857e-12,31.311742374819005,356191.1771380607,140840.87732478976,0.13082693742524631,0.016317648813128468,-300.6155090332031,1706.6069802075283,1557.7071879825767,20.45673166260049,3133.470208960844,94.118,male
rms_arctic_a0191,1.7516714362348953e-11,32.474147168970376,383098.5562763439,191056.7176361337,-0.13717186064037573,0.014018522575497627,-273.074462890625,1895.022877480637,1612.7248495909905,20.36209144561783,3404.471592396997,101.266,male
rms_arctic_b0052,-1.4314655740947827e-12,30.47150002628041,332861.07728976116,174522.021664318,-0.5850124977757963,0.037151575088500984,-285.6560363769531,2237.5601536226113,1734.0722404241008,19.757411141936103,4017.5830078125,94.675,male
rms_arctic_a0185,1.205746134677084e-12,-3.6268550964887254,438733.4613703347,195312.0664769315,0.4156666807779816,0.02856290712952614,-270.47964477539057,1737.0187346411774,1632.2732351327093,20.931823381473574,3302.73193359375,95.808,male
rms_arctic_b0046,-1.0909661475555877e-12,-7.589596259192149,519064.85913756525,184976.5499123351,0.18428314531873788,1.2589921951293943,-290.0616760253906,1696.8992481701666,1558.3851886094117,19.68802583557184,3053.8529105808425,111.888,male
rms_arctic_a0152,8.143520127798302e-13,69.44061735698779,386469.3446639718,184548.0815827741,-0.2990558279144473,0.03756607696413994,-272.77499389648443,2066.7092623245594,1684.1090680107252,19.45258330792305,3832.197660558364,134.454,male
rms_arctic_b0091,-5.675652850227044e-12,13.9488941563759,371926.9901277274,129692.0745386985,-0.19292158943529003,0.026030465960502625,-309.3488464355469,1654.2913956309942,1592.966322527944,19.486657640231844,3147.9459110383063,98.16,male
rms_arctic_a0146,2.4026363632447427e-13,-1.9949930573493475,544050.604887525,198928.92939266944,0.9335024736476408,0.07177548110485077,-277.71026611328125,1777.7408848100704,1569.6766976483705,20.56485181248677,3228.1142578125,95.808,male
rms_arctic_b0085,2.687204371205279e-11,38.750810858637124,368401.22230037354,184781.74642205675,0.31327454806953325,0.019127024337649345,-293.2057800292969,1966.4977006938184,1607.6760010385904,19.44228676539145,3548.671875,102.564,male
rms_arctic_b0084,9.435286472726762e-13,52.27252843556926,334587.9824022395,140193.97452000648,0.07979784934691159,0.02507752925157547,-300.2320251464844,1816.1386057477653,1638.4869853201592,20.034690864382032,3415.9682329963234,90.909,male
rms_arctic_a0147,3.6222129184369274e-13,46.35973099250623,511403.8895247044,210727.27257550554,0.25181458862169975,0.03307676687836647,-277.91629028320307,1688.6946569845666,1493.291892539436,20.30362651982373,3046.7859316111812,98.16,male
rms_arctic_b0090,-2.17678826148715e-12,33.81271514653781,441244.2535885494,220155.07388134458,0.10128318250849871,0.038718868046998985,-273.18856811523443,1931.1945792889735,1597.0828465769428,19.828572796547466,3529.327292520492,89.88799999999998,male
rms_arctic_a0153,-1.3168190791813682e-12,13.051084646314848,426982.25076810765,228658.02993596595,-0.11108911933146484,0.017234979197382927,-297.2268981933594,1939.7394411067803,1611.9122542582031,18.542988619275643,3453.946586277174,111.888,male
rms_arctic_b0047,-1.0072263633300566e-10,8.183463907927944,431709.96943833336,176900.69460601298,0.2020597807108995,0.07062335312366486,-299.8609924316406,1746.717168880771,1519.3792362904776,21.024585514321405,3140.6718960768885,115.942,male
rms_arctic_a0184,2.0577147692130106e-12,4.75466882357432,353165.79594427045,201862.3558182912,-0.012847579190170684,0.01299392431974411,-312.4105529785156,1798.5748434279928,1603.5456166491247,20.781138779366525,3275.497205010776,106.667,male
rms_arctic_b0053,-8.641891144828948e-12,8.50063187302294,378669.5780043668,132043.54207119858,0.34096226664414003,0.030796740204095837,-288.9755554199219,1640.4735815034728,1655.3304247605731,21.210727786908212,3223.6345910078644,97.561,male
rms_arctic_a0190,-2.997578276735489e-11,52.86312385628844,426454.14037935715,284587.01162669604,-0.27772993032762855,0.02505756914615631,-262.767578125,2223.7417693136795,1738.3933065501672,19.460489612842327,3965.299479166666,90.395,male
rms_arctic_a0379,1.2039334909819088e-11,1.7676201437898271,255715.75658422982,25201.783874390178,0.023361594401056767,0.01741243526339531,-332.0968322753906,1310.595332882186,1488.782432017535,22.05557286741324,2594.7509765625,125.984,male
rms_arctic_a0423,6.67869150590574e-12,27.939873334165895,374040.17181513394,135950.75538713235,0.016887466430264265,0.03633422777056694,-284.8109130859375,1581.3333466587594,1586.6624194284582,20.65972566672068,3016.11328125,102.564,male
rms_arctic_a0345,-9.397768874585502e-12,54.458396442649246,404684.5235260383,202245.346670262,-0.33896459437881826,0.04211802408099175,-293.3698425292969,1795.5695891882447,1572.8004830570135,21.04436246573856,3228.4323299632347,63.745,male
rms_arctic_b0286,-2.7823424507869022e-12,70.70389707421418,352462.49745682144,245560.2951816044,-0.5577710756006528,0.0341835543513298,-296.9981689453125,2287.5098779427162,1637.8215860186692,19.66738454721784,3937.049181707974,95.808,male
rms_arctic_a0351,-9.482078873294435e-13,33.801361048743274,393603.8406881973,162977.52344266145,0.5120267756529759,0.04637251049280167,-284.4419250488281,1614.6788699267074,1548.8172643907744,21.218530094076666,2996.898094383446,119.403,male
rms_arctic_b0292,6.376548717252125e-11,23.776192383342277,582552.0095001172,296842.9215376709,-0.13052370904327165,0.03637857362627983,-267.01785278320307,1886.4235144209413,1497.7462086349954,21.52102583653805,3293.9623222976434,91.954,male
rms_arctic_a0437,6.186410661805705e-13,5.499658341519535,364824.7919090854,224724.55112173926,0.14323638566764818,0.017843715846538544,-301.8748779296875,1855.0335175473679,1587.4634229034555,19.680990435875675,3322.6844465228874,108.108,male
rms_arctic_b0279,-3.1124502951485805e-11,8.803879941842752,527940.4983303056,258328.5604356385,0.2354288837719356,0.030025079846382138,-274.89315795898443,1852.5703367012447,1545.94633095857,22.010787679816946,3300.860595703125,116.788,male
rms_arctic_b0523,3.61467502825625e-12,58.3975141286719,495571.7205126538,224975.06643183512,-0.5415214089968633,0.028949951753020287,-274.57443237304693,1766.647044452355,1619.9263202938794,20.567434910719328,3274.8807466947114,98.16,male
rms_arctic_a0386,5.098991096019745e-13,18.187828598427586,317709.6944413248,60370.15194006644,0.43251425263689364,0.019334500655531883,-313.1300964355469,1554.8451039870852,1661.8353983186216,21.7116546921078,3063.776041666666,93.567,male
rms_arctic_b0245,9.477420354327015e-12,46.642615691933315,407818.90620745474,225448.15208401228,0.12431535707354856,0.03359976783394813,-279.3768920898437,1840.4103834425048,1517.6807418895767,21.093496709831008,3334.2626953125,119.403,male
rms_arctic_a0392,7.983673709989245e-13,41.490459270367865,435739.8493126373,210361.82523138486,-0.04314842798961484,0.03121382929384708,-293.2091369628906,1755.6482437663485,1651.9402800668915,20.40584980902785,3305.5641867897725,94.675,male
rms_arctic_b0251,-2.931472777888395e-12,33.38301502118702,477635.72272339574,199938.74725869048,0.15580937272362985,0.03500146418809892,-282.0447692871094,1887.1680347347733,1608.1867995716325,20.419995802933467,3476.036704458841,99.379,male
rms_arctic_b0537,8.782660341368312e-13,15.055008712577546,323367.3932974599,173833.41771786322,-0.395365059917152,0.022425061091780663,-295.0955810546875,1775.245212625743,1692.9864038374426,21.7415709168497,3354.502393378586,115.942,male
rms_arctic_a0219,1.9131626465650944e-12,-15.395398253494022,459799.5845610339,228086.78785790555,0.026370113178742643,0.0475006215274334,-275.73721313476557,1803.9329965525767,1596.8653495389428,19.827149384852348,3304.3289412313434,120.301,male
rms_arctic_a0557,-1.7476118111397756e-11,-6.735605780995684,304056.65210059757,130937.30915869499,-0.6708645776710807,0.03919914364814758,-298.4997863769531,2104.5573781413896,1730.0638271663845,19.534253295347025,3930.52734375,95.808,male
rms_arctic_b0494,7.530375204931033e-12,5.890159874717938,479488.8331973857,227532.41806969396,0.07960940022226698,1.0585070848464966,-275.68121337890625,1871.52537710673,1618.6856822301847,20.891583111683584,3427.0819353911047,101.266,male
rms_arctic_a0231,-5.3569122662600154e-12,54.01003554807903,358928.9547709617,181339.0987688619,-0.17533593953315157,0.02223728969693184,-298.45819091796875,1685.747166066067,1576.619366180671,21.61725463479346,3232.0071231617653,100.0,male
rms_arctic_a0225,3.3842716922758527e-12,38.04330999040394,402744.5215021623,111784.18311377637,-0.42484565617011827,0.01801634579896927,-290.8849792480469,1510.2287540434595,1510.2587225760972,21.50270213611005,2796.017967621026,96.97,male
rms_arctic_a0543,9.359994728302102e-11,5.758554145359085,522182.6711161266,200966.102389174,-0.13856221838436417,0.02616563998162746,-291.6883544921875,1467.432194638738,1517.6535558824082,21.09466367893947,2742.152028447309,103.226,male
rms_arctic_b0480,3.1450913558083197e-13,49.65159465634497,540118.1260358692,276784.1162389962,-0.16421330297176542,0.0977264940738678,-279.05499267578125,1899.3361140144737,1622.2145252899081,19.494684381615173,3456.815279447115,98.16,male
rms_arctic_b0319,-2.38800660157815e-13,39.21791224600747,346412.31652757386,143281.20456953847,-0.3604901715842236,0.049228552728891366,-290.0440979003906,1866.975522174261,1624.9894742654126,18.96703952473689,3417.71240234375,103.226,male
rms_arctic_b0457,5.0346118841221785e-11,8.200781360268593,465164.85848285566,249706.3791718451,0.16516932629262365,0.2641744017601013,-266.7875366210937,2006.042007649008,1678.0569145838442,21.353909404318163,3661.1867342063847,116.788,male
rms_arctic_b0331,-9.885857103607708e-12,-3.8721255847340217,374325.8087000792,220577.5579407917,0.08966472483097317,0.0363406278192997,-290.5931701660156,2014.3071881518986,1546.0060026823835,20.322203933978685,3495.936917942881,88.398,male
rms_arctic_b0325,-2.5955007947504944e-11,23.342450644184282,378228.50763076026,177562.75983095882,-0.32598149687491984,0.04607656225562096,-288.98797607421875,2004.8092576767801,1818.2496378165106,19.627015563417803,3956.8143250512294,98.765,male
rms_arctic_a0580,2.8508879499005568e-12,6.7442333701765165,269231.9757810221,154269.16351303848,-0.6570602870237406,0.014775712043046953,-315.5133361816406,2243.3902374885247,1743.3060885539182,19.630969647457643,4099.6826171875,118.519,male
rms_arctic_b0443,2.981807583720859e-12,22.548564066040854,329896.92787672236,106766.68629742929,-0.23636131237786517,0.012420623563230038,-322.1111755371094,1605.636942530535,1559.7048852843027,21.64449908307682,3043.48103151483,95.808,male
rms_arctic_a0033,-3.29994052787375e-12,15.908820458340415,499037.8858503637,122208.68779275952,0.0801013367880889,0.02014683559536934,-283.42718505859375,1363.592429198454,1475.8253862708993,21.452440140260546,2544.4449589170263,98.16,male
rms_arctic_a0027,-1.6395395309316631e-12,39.45996069039393,487285.23845587886,217814.78515909085,0.2575636489414947,0.03681560605764389,-266.3344116210937,1671.4091069899946,1517.0655554598725,21.085859587161814,3081.8173495205965,94.675,male
rms_arctic_b0133,-2.5791740061977445e-12,29.631583955080714,389230.94973205385,128054.26993723409,0.2787426971335079,0.016389764845371246,-289.5690002441406,1720.4342115574866,1536.8356833397975,21.09978756875368,3117.113637115996,103.896,male
rms_arctic_b0127,7.465385082109429e-13,51.95869692362612,444128.01811360003,179286.50876909264,-0.2406070548365009,0.03821608051657677,-283.76348876953125,1637.9054861092698,1544.5818298604147,21.349440195327848,3001.688639322916,89.385,male
rms_arctic_b0131,3.4414524551911034e-12,58.95043047312356,351008.85221886274,145077.52397436948,-0.13857140153607989,0.0186045691370964,-315.76116943359375,1796.8226796745614,1561.1370989808054,19.55763410865227,3269.7588709300153,111.111,male
rms_arctic_b0125,-2.28877878071575e-12,25.703011997044086,506876.0155279626,176957.9065465187,-0.016717243534241418,0.033532802015542984,-278.31692504882807,1677.9838576505445,1545.1492495904429,19.81127964213479,3023.119621470495,121.212,male
rms_arctic_b0119,-2.8180075990994163e-11,32.368628960643434,421246.3762294234,57134.160959672474,-0.3885457691715117,0.020928388461470604,-278.21414184570307,1276.946747989952,1481.0971039782773,22.68837362096675,2516.2405368501104,96.386,male
rms_arctic_a0031,1.5272758360908923e-11,23.47590000682976,363670.19694998255,78898.49542738035,0.32490817193574517,0.020933212712407112,-296.9089660644531,1588.5861034387838,1508.2033708929737,20.616337255060717,2951.206527217741,96.97,male
rms_arctic_a0025,-2.673388383658872e-12,33.06653380184434,440981.3632485017,121866.23108411624,0.27514116989653786,0.018635451793670654,-287.1890869140625,1521.4385850692984,1467.1223929352116,20.825022207615,2823.427528058979,98.16,male
rms_arctic_a0019,-1.8685939269957227e-11,56.073478419100866,436438.8131016705,138060.25100451897,-0.3403150974251524,0.04437180608510971,-288.8584899902344,1636.0736871909985,1484.560248676737,19.70941974722685,2966.682260479042,94.675,male
rms_arctic_b0333,-2.2913650393894975e-12,38.25544541725685,385458.2698606922,247523.34922857193,-0.0016022706809152548,0.023188380524516102,-297.0773010253906,2090.4263407214057,1650.4448393576224,19.822912457300344,3654.40673828125,105.96,male
rms_arctic_b0455,-7.65992315688597e-11,36.493912501930026,448911.3762605752,205005.77628365357,-0.15672700830127756,0.5328913927078247,-295.6534729003906,1734.8265586424054,1546.5410121398209,21.086131697166127,3194.091796875,94.675,male
rms_arctic_b0441,2.3509148375100184e-11,22.69806385171978,462862.71806663106,153471.51916404432,0.44194513922801454,0.021040365099906918,-305.1297302246094,1536.5227081198575,1493.6431388032488,22.15264387303979,2761.91015625,98.16,male
rms_arctic_a0582,-6.712327094774851e-13,42.04407972609624,423434.11455148185,68455.07898875662,-0.028055622241626468,0.02420223131775856,-299.4396057128906,1393.353577297712,1545.4249374799176,20.711014483437303,2683.643068859925,97.561,male
